Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_MegaLAP_GC.csv,20240701_110647,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
322710.0,5.378499984741211,24697.0,24697.0,12.187946319580078,27.0,119.0,0.7365710935937132,0.5593564710169974,0.9948878288269043,253.57889141028454,252.9672172140731,254.4255754876481
322989.0,5.383150100708008,24855.0,24855.0,14.01761245727539,42.0,240.0,0.896569905606737,0.7836565874532183,0.9948551058769226,254.71616869229646,252.65993530493407,253.9359937850309
323268.0,5.387800216674805,30271.0,30271.0,5.9393815994262695,44.0,227.0,0.8888798907349205,0.720384791875851,0.9937340617179871,254.5532268326114,252.25114464356201,253.78599038986818
323548.0,5.3924665451049805,38515.0,38515.0,3.616769790649414,43.0,226.0,0.8871521174470984,0.7197440700249114,0.9920275807380676,254.43024896752692,251.50381720888757,253.48526697327566
323827.0,5.397116661071777,46936.0,46936.0,2.4616527557373047,43.0,225.0,0.8863489354999302,0.7155439020354376,0.9902844429016113,254.29526938725135,250.74979649257043,253.1674771043902
324106.0,5.401766777038574,52740.0,52740.0,2.0297069549560547,43.0,224.0,0.8855362896713573,0.7113621721360889,0.9890830516815186,254.19648371636498,250.23587264120948,252.95595007419556
324386.0,5.40643310546875,52676.0,52676.0,1.9367284774780273,43.0,223.0,0.884714054831384,0.7071992074049915,0.9890962839126587,254.18588273828584,250.2532220571701,252.97350507906938
324665.0,5.411083221435547,46883.0,46883.0,2.5364325046539307,43.0,224.0,0.8855362896713573,0.7113621721360889,0.99029541015625,254.2857165081334,250.7649426715541,253.18294769093134
324944.0,5.415733337402344,39606.0,39606.0,3.6555025577545166,44.0,225.0,0.8872858650793065,0.7119240355348065,0.9918017387390137,254.3977608849774,251.42112587191957,253.43417891474834
325224.0,5.420400142669678,34621.0,34621.0,5.635879039764404,44.0,227.0,0.8888798907349205,0.720384791875851,0.9928336143493652,254.48902324412396,251.8561200740523,253.61153100170873
325503.0,5.425049781799316,31709.0,31709.0,10.156188011169434,159.0,0.0,0.46145130610220003,0.7283673737488991,0.9934363961219788,252.10719870676917,254.54536331544,253.98143494840738
325782.0,5.429699897766113,27793.0,27793.0,14.047191619873047,148.0,0.0,0.47462753410010466,0.7161883814821965,0.9942469596862793,252.48230825912543,254.583641180877,254.2637451934682
326062.0,5.434366703033447,27609.0,27609.0,13.444326400756836,11.0,101.0,0.7144030719219189,0.662605856123391,0.9942850470542908,253.13020796689648,252.57706287007352,254.50831112761477
326341.0,5.439016819000244,25977.0,25977.0,12.711999893188477,12.0,101.0,0.7141051766636447,0.6571992114550208,0.9946228861808777,253.24068604826022,252.72770806085686,254.52996389139076
326620.0,5.443666458129883,24764.0,24764.0,11.625582695007324,148.0,0.0,0.47462753410010466,0.7161883814821965,0.9948739409446716,252.75669283664575,254.62901704513678,254.34398415233588
326900.0,5.448333263397217,25262.0,25262.0,11.121574401855469,41.0,241.0,0.8963567993608413,0.7914285139269815,0.994770884513855,254.7218856811129,252.61126542095315,253.923774055534
327179.0,5.452983379364014,25284.0,25284.0,12.641619682312012,41.0,242.0,0.8970290730545322,0.7958465807456754,0.9947662949562073,254.727537911085,252.60327251658072,253.91569797708243
327458.0,5.4576334953308105,23982.0,23982.0,12.659687995910645,41.0,240.0,0.8956769900253251,0.7870247264417791,0.9950358271598816,254.73040225250332,252.7378695990363,253.98507162233133
327737.0,5.462283134460449,23557.0,23557.0,12.846649169921875,158.0,0.0,0.4626299019265129,0.7270571313726949,0.9951238036155701,252.85252521637565,254.66061462756508,254.2552037558344
328017.0,5.466949939727783,22527.0,22527.0,12.543717384338379,148.0,0.0,0.47462753410010466,0.7161883814821965,0.9953370094299316,252.95934458897534,254.6625302202898,254.4032461041795
